url,about,tags,category,score,date
https://ovloopbrand.com/,OV Loop is a trusted commerce community. Centered on love,"['animated', 'scroll', 'WebGL']",services,7.76,Special Kudos 2022 Sep 30
https://www.playdissolution.com/,"Interactive landing page for Dissolution, a free-to-play FPS set in a universe ravaged by rogue AI. ","['animated', 'scroll', 'WebGL']",web design/dev,8.31,Website Of The Day 2022 Oct 7
https://ryo-irago.com/,"Portfolio site of Ryo Irago, a web designer and front-end engineer based in Japan.","['animated', 'minimal', 'WebGL']",web design/dev,7.71,Special Kudos 2022 Sep 28
https://totem.itsoffbrand.com/,WebGL experience made for crypto currency / metaverse 'Totem'. Click and drag the sections to rotate!,"['animated', 'scroll', 'WebGL']",web design/dev,8.28,Website Of The Day 2022 Sep 28
https://ilcolorista.salon/,Il Colorista is an Hair Atelier based in Italy specialized in hair color.,"['animated', 'scroll', 'WebGL']",fashion,7.38,Special Kudos 2022 Sep 25
https://aawum.com/,The digital museum with the best pieces of art related to the war in Ukraine,"['animated', 'typographic', 'WebGL']",other,8.16,Website Of The Day 2022 Sep 29
https://www.patriziagarganti.com,"More than 40 years ago, from the passion of 2 Florentines, was born the light laboratory that then started a great success story.","['animated', 'photographic', 'WebGL']",other,7.89,Special Kudos 2022 Sep 24
https://game.behemoth.pl/,Little game for the new album of Behemoth.,"['animated', 'minimal', 'WebGL']",entertainment,7.98,Special Kudos 2022 Sep 24
https://www.soulaether.xyz/,"A young adult sci-fantasy world spanning NFTs, an animated series, games, metaverse experiences and more.","['responsive', 'scroll', 'WebGL']",entertainment,7.68,Special Kudos 2022 Sep 24
https://liaoliveoil.com,"Custom site with animations, 3d model of the bottle as the user scroll (webGL) and barba.js for page transitions.","['animated', 'responsive', 'WebGL']",food/drink,7.10,Special Kudos 2022 Sep 23
https://lesanimals.digital/en/,"This is the website of Les Animals, a slightly different french digital agency based in Lyon.","['animated', 'parallax', 'WebGL']",agency,7.76,Special Kudos 2022 Sep 21
https://omens.lamb-of-god.com/,Experience for the new album of Lamb of God: Omens using 3D. ,"['animated', 'WebGL']",entertainment,8.04,Website Of The Day 2022 Sep 18
https://www.pkshatech.com,PKSHA Technology inc official website,"['jQuery', 'video/sound', 'WebGL']",other,7.84,Special Kudos 2022 Sep 13
https://www.helloelva.com,"Elva is a design group creating branded e-commerce experiences, specializing in digital strategy, ux, ui, and motion.","['animated', 'typographic', 'WebGL']",agency,8.38,Website Of The Day 2022 Sep 21
https://www.arcade2earn.io/,The Leading GameFi Platform,"['animated', 'WebGL']",entertainment,7.63,Special Kudos 2022 Sep 11
https://www.skylo.tech/,"Official website of Skylo, an IoT startup meant to provide seamless connectivity worldwide.","['animated', 'scroll', 'WebGL']",products,7.31,Special Kudos 2022 Sep 10
https://martingauer.com,"Personal portfolio website of Martin Gauer, with a playable portfolio Game Boy game in a CSS made Game Boy.","['animated', 'one page', 'WebGL']",web design/dev,7.93,Special Kudos 2022 Sep 9
https://blue.rossinavi.it/,A dive into the future of eco-sustainable yachting: 10 gems of digital beauty and commitment to the environment.,"['animated', 'video/sound', 'WebGL']",other,8.11,Website Of The Day 2022 Sep 16
https://www.quietgames.io/,Discover a global company purchasing mobile games. They team up with worldwide partners such as game studios and developers.,"['animated', 'scroll', 'WebGL']",entertainment,7.76,Special Kudos 2022 Sep 9
https://www.drpepper.ca/en/,"With its unique blend of 23 flavours, Dr Pepper knows that More is More, and this site is all about bringing that concept to life.","['animated', 'WebGL']",food/drink,8.24,Website Of The Day 2022 Sep 15
https://www.itsallaboutwow.com,"A wow stands out, appeals, inspires. Ensures branding and better Google ranking. Extends the length of stay.","['animated', 'liquid', 'WebGL']",agency,7.02,Special Kudos 2022 Sep 6
https://www.degenerateallstars.xyz/,A collection of phygital All-Star Jersey NFT's to help us renovate and create uplifting murals on Basketball courts.,"['eCommerce', 'parallax', 'WebGL']",sport,6.93,Special Kudos 2022 Sep 2
https://mudakikwa.com/,This is the recent iteration of my portfolio website made with Three.js and React to explore a billboard-like portfolio experience,"['animated', 'liquid', 'WebGL']",web design/dev,7.43,Special Kudos 2022 Sep 2
https://www.highopes.co,"HIGHOPES is an award winning cannabis branding agency based in California and Washington, serving clients across the country.","['animated', 'WebGL']",agency,7.58,Special Kudos 2022 Sep 2
https://www.photoscoper.co.uk,"Explore the incredible, stunning photography of award winning nature photographer David Roberts.","['animated', 'photographic', 'WebGL']",photography,7.98,Special Kudos 2022 Aug 30
https://www.eatrenalin.de/,"The website for the culinary sensation Eatrenalin, located in the famous Europa-Park Resort, is a journey for your senses.","['animated', 'colorful', 'WebGL']",food/drink,7.19,Special Kudos 2022 Aug 28
https://shop.hellodude.it/,Purchase the 'DUDE T-shirt' through a 3D experience.,"['animated', 'eCommerce', 'WebGL']",products,8.01,Website Of The Day 2022 Sep 24
https://vasyl.khodakivskyi.com.ua,"Hello, my name is Vasyl and I do art. I invite you to my 3D gallery.","['animated', 'scroll', 'WebGL']",art,7.78,Special Kudos 2022 Aug 23
https://gavril.me/,"Senior Digital Designer with 8+ years of experience in agencies and product
","['minimal', 'one page', 'WebGL']",web design/dev,7.90,Special Kudos 2022 Aug 23
https://en.60.tusur.ru/,Website dedicated to the 60th anniversary of TUSUR,"['animated', 'scroll', 'WebGL']",education,7.30,Special Kudos 2022 Aug 13
https://coastalworld.com,A whole new world that connects neobanks together to serve communities.,"['colorful', 'fullscreen', 'WebGL']",entertainment,9.28,Website Of The Day 2022 Aug 19 / WOTY 2022
https://lejardin.pha5e.com,"Discover our lovely and pastoral garden. Explore our floral selection and then, create your own garden in augmented reality.","['animated', 'scroll', 'WebGL']",art,7.97,Special Kudos 2022 Aug 5
https://www.apiajapan.com/grand/s/tage/,"GRAND/S/TAGE is a promotional site for APIA's brand of fishing gear 'GRANDAGE'. 
","['parallax', 'video/sound', 'WebGL']",products,7.37,Special Kudos 2022 Aug 5
https://oblio.io/,A new portfolio site highlighting recent work and capabilities.,"['typographic', 'WebGL']",agency,7.55,Special Kudos 2022 Aug 3
https://hematogenix.com/,Hematogenix® is an industry leader in integrated pathology services for cancer drug development and immuno-oncology testing.,"['colorful', 'video/sound', 'WebGL']",services,8.37,Website Of The Day 2022 Aug 26
https://archimatika.dev,A one-stop agency for real estate developers and industrial companies.,"['animated', 'responsive', 'WebGL']",web design/dev,7.36,Special Kudos 2022 Aug 2
https://methodsanalytics.co.uk/,We are Methods Analytics. A dedicated and specialist team of data solvers.,"['grid', 'parallax', 'WebGL']",services,7.30,Special Kudos 2022 Jul 31
https://crossfields.jp/10th/,We produced a site of the tenth anniversary of NPO corporation CROSS FIELDS.,"['animated', 'colorful', 'WebGL']",education,7.49,Special Kudos 2022 Jul 30
https://media-facade.shiftlink.tech/,Media Facade Simulator is a system for simulating digital signage that works on the web browser. ,"['responsive', 'typographic', 'WebGL']",products,8.40,Website Of The Day 2022 Aug 30
https://www.newformcap.com/,Advancing the Economic Networks of the Future,"['minimal', 'parallax', 'WebGL']",services,8.03,Website Of The Day 2022 Aug 27
https://fleava.com/,"We are a world—class team of industry—leading professionals, who constantly push new technology to its limits.","['animated', 'minimal', 'WebGL']",agency,8.51,Website Of The Day 2022 Aug 25
https://marioecg.com/,Portfolio of visual artist and creative coder Mario Carrillo.,"['animated', 'grid', 'WebGL']",web design/dev,8.48,Website Of The Day 2022 Aug 12
https://iwantitall.msi.com,Discover the MSI Gaming lineup through a next gen brick breaker game. Play hard and try to win one of the most powerful gaming systems.,"['colorful', 'WebGL']",entertainment,8.71,Website Of The Day 2022 Aug 28
https://baosociety.com,"Bao is a collection of 3,888 randomly generated 3D model artworks generated on the Ethereum Blockchain. ","['animated', 'typographic', 'WebGL']",other,7.95,Special Kudos 2022 Jul 27
https://www.ai-model.jp/,"With our AI technology and creative solutions, AI model solves various issues in the global fashion industry.","['scroll', 'typographic', 'WebGL']",fashion,8.65,Website Of The Day 2022 Aug 11
https://lukasz-macon.com/four_seasons/,3D Gambling game demo app with static API responses build in three.js,"['colorful', 'responsive', 'WebGL']",app,6.64,Special Kudos 2022 Jul 25
https://viture.com,Making the parallel possible...,"['animated', 'eCommerce', 'WebGL']",products,8.48,Website Of The Day 2022 Aug 9
https://www.erdong-chen.com/,Combining Three.js and Cannon.js to achieve an interactive game-like experience with real-world physics (requires keyboard control),"['animated', 'responsive', 'WebGL']",web design/dev,7.29,Special Kudos 2022 Jul 19
https://www.kubota.com/futurecube/?redirected,Kubota’s vision of future Earth and technologies. Our contributions for Earth and for all life on it will never cease.,"['animated', 'illustrated', 'WebGL']",other,8.91,Website Of The Day 2022 Aug 16
https://www.gideon.ai/,Gideon builds AI & vision-based mobile autonomous robots that help companies automate their toughest manual jobs.,"['responsive', 'scroll', 'WebGL']",other,7.53,Special Kudos 2022 Jul 17
https://www.petpak.si/,Pet Pak is customer-first manufacturer of plastic packaging.,"['parallax', 'scroll', 'WebGL']",products,8.27,Website Of The Day 2022 Aug 5
https://en.gradation.site/,"gradation, Inc. is a Tokyo-based creative agency specializing in production across all genres, styles and media.","['parallax', 'video/sound', 'WebGL']",agency,8.07,Website Of The Day 2022 Aug 24
https://www.msi.com/Landing/best-gaming-mouse-keyboard-headset/peripherals/,Complete 3 stages of the game to test your game skills and get the chance to win your prize. ,['WebGL'],entertainment,7.94,Special Kudos 2022 Jul 13
https://rara.ritsumei.ac.jp/,This is the website of RARA (Ritsumeikan Advanced Research Academy) established at Ritsumeikan University.,"['animated', 'scroll', 'WebGL']",education,8.73,Website Of The Day 2022 Aug 4
https://wonderland-digitalfashion.com/,"This season, Galeries Lafayette takes part into digital fashion conversation through a collaboration with Egonlab.","['animated', 'responsive', 'WebGL']",fashion,8.37,Website Of The Day 2022 Aug 8
https://youtube-tarot.appspot.com/,Three interactive Tarot reading experiences featuring your favorite YouTube creators. Available on mobile and desktop.,"['animated', 'responsive', 'WebGL']",entertainment,9.02,Website Of The Day 2022 Jul 27
https://ozworld.adidas.com/,"adidas Ozworld the world's first personality based, AI generated avatar creation platform.","['animated', 'colorful', 'WebGL']",fashion,9.34,Website Of The Day 2022 Jul 29 / WOTM Jul
https://www.wibicom.be/,"Portfolio of Wibicom, a Belgian communication agency based in Brussels.","['animated', 'responsive', 'WebGL']",agency,7.76,Special Kudos 2022 Jul 9
https://www.itssharl.ee,"Portfolio of Sharlee / Charles Bruyerre. French graphic designer, UX/UI designer & front-end web developer.","['animated', 'colorful', 'WebGL']",graphic design,8.15,Website Of The Day 2022 Aug 1
https://www.bish.tokyo/BiSH_iS_OVER/,This is a special site for the Japanese girl group BiSH.,"['animated', 'video/sound', 'WebGL']",entertainment,8.18,Website Of The Day 2022 Aug 6
https://showroom3d.app,We developed an online showroom with the ability to explore the car in detail and choose interior and exterior design.,"['animated', 'responsive', 'WebGL']",products,8.12,Website Of The Day 2022 Jul 31
https://www.numero8.jp,"The company's core business is music production and production, as well as 'sound' solution development and music business consult.","['minimal', 'video/sound', 'WebGL']",other,8.11,Website Of The Day 2022 Jul 28
https://buttersand.com/,"This is the brand website for PRESS BUTTER SAND, a confectionery brand developed by BAKE INC.","['responsive', 'scroll', 'WebGL']",food/drink,8.60,Website Of The Day 2022 Jul 20
https://innovations.vareximaging.com,"A leader in medical X-ray tubes and image processing solutions, Varex Imaging needed a fresh website to match its novel identity.","['responsive', 'scroll', 'WebGL']",services,8.61,Website Of The Day 2022 Jul 23
https://unfurproject.com,A digital fur fashion collection launched by the International Anti-fur Coalition. The complete earnings of the NFT auction will be used to fight the fur industry worldwide.,"['animated', 'one page', 'WebGL']",fashion,8.80,Website Of The Day 2022 Jul 15
https://www.seekventures.com/,"Seek is a global investment firm focused on software, climate and crypto.","['animated', 'one page', 'WebGL']",services,7.96,Special Kudos 2022 Jun 27
https://hsmkrt1996.com/,Folio of Hisami Kurita born in 1996 (based in Tokyo and Kawasaki) frontend developer at LIG inc,"['animated', 'colorful', 'WebGL']",web design/dev,8.82,Website Of The Day 2022 Jul 11
https://www.saplings.earth,Saplings is an inclusive and community-driven NFT collection addressing the world's biggest crisis: climate change.,"['animated', 'colorful', 'WebGL']",art,8.26,Website Of The Day 2022 Jul 16
https://virtualapartment.lvmh.com/,The LVMH Apartment is an immersive experience for the worldwide luxury leader. Inspired by the physical booth at Vivatech 2022.,"['scroll', 'video/sound', 'WebGL']",products,8.41,Website Of The Day 2022 Jul 7
https://atmos.leeroy.ca/,"Discover the last Leeroy's Lab production: Atmos, a short flight experiment.","['colorful', 'one page', 'WebGL']",entertainment,8.74,Website Of The Day 2022 Jul 5
https://www.tenutaluce.com/it/,"The dynamic website acts as an innovative digital hub for the Brand’s enhancement, highlighting its values, history and identity. ","['minimal', 'responsive', 'WebGL']",food/drink,7.59,Special Kudos 2022 Jun 18
https://sretks.com,I am a planner/designer/developer for XR and web. This is my self-introduction site.,"['colorful', 'one page', 'WebGL']",web design/dev,7.35,Special Kudos 2022 Jun 14
https://www.viverse.com/,"HTC Viverse provides experiences enabled by virtual and augmented reality, high-speed connectivity, AI, and blockchain.","['animated', 'colorful', 'WebGL']",entertainment,NONE,Nominated 2022 Jun 7
https://logartis.info/,Personal website of illustrator and developer Gergely Gizella.,"['animated', 'scroll', 'WebGL']",web design/dev,7.59,Special Kudos 2022 Jun 9
https://digital-cover.com/,"Digital Cover is a creative digital agency based in Lyon, Paris and Malta. We build efficient, creative and innovative websites.","['animated', 'responsive', 'WebGL']",agency,8.33,Website Of The Day 2022 Jun 22
https://www.miyagami.com,We are the new tech agency. We explore emerging technologies to create leading digital solutions.,"['animated', 'liquid', 'WebGL']",agency,7.38,Special Kudos 2022 Jun 7
https://www.regisgrumberg.com/,This experimental portfolio has been a way to explore a lot of different concepts and subjects to be able to manipulate a web page.,"['animated', 'scroll', 'WebGL']",web design/dev,8.33,Website Of The Day 2022 Jun 20
https://iconicmints.wsjbarrons.com/,"Iconic Mints is a web-based desktop, mobile, and webVR experience that reimagines the traditional art gallery.","['video/sound', 'VR', 'WebGL']",art,8.42,Website Of The Day 2022 Jun 21
https://www.clouarchitects.com/,"CLOU is a multi-award-winning architecture, planning, interiors, landscape and graphic design firm. ","['minimal', 'photographic', 'WebGL']",services,8.45,Website Of The Day 2022 Jun 16
https://www.danielspatzek.com,2022 portfolio of adaptive web/graphic designer & developer Daniel Spatzek.,"['one page', 'typographic', 'WebGL']",web design/dev,8.65,Website Of The Day 2022 Jun 14 / WOTM Jun
https://leap-for-mankind.com/,Embark on the incredible journey of the Apollo missions through a creative audio-visual experience.,"['animated', 'minimal', 'WebGL']",entertainment,8.30,Website Of The Day 2022 Jun 19
https://www.weareinfluence.com/en,Influencer marketing agency serving brands and talents since 2016.,"['animated', 'colorful', 'WebGL']",agency,8.49,Website Of The Day 2022 Jun 8
https://www.rokumaruichi.tokyo/,601 is an independent film studio based in tokyo.,"['animated', 'minimal', 'WebGL']",entertainment,9.27,Website Of The Day 2022 Jun 7
https://www.yom.jp/sdgs/#top,Website about the SDGs activities of Yom Co.Ltd. Storytelling made by scrolling responsive smooth animation.,"['animated', 'scroll', 'WebGL']",web design/dev,7.32,Special Kudos 2022 May 23
https://wehype.com,The gaming influencer marketing platform.,"['animated', 'colorful', 'WebGL']",app,7.22,Special Kudos 2022 May 23
https://nordseelife.de/,"NorthSeaLIFE is a WebXR based interactive experience built for the NABU, one of the largest environment associations in Germany.","['video/sound', 'VR', 'WebGL']",education,7.18,Special Kudos 2022 May 22
https://www.catgenius.eu/,"For the launch of Opti Life, a new brand of cat food, Versele-Laga asked a new creative digital experience.","['animated', 'colorful', 'WebGL']",food/drink,8.03,Website Of The Day 2022 May 30
https://royalsalute-360-master.monogrid.io/en/,"We created an entire 3D world inspired by a private club that reflects the Royal Salute grand, refined, and distinctive identity.","['animated', 'eCommerce', 'WebGL']",food/drink,8.55,Website Of The Day 2022 May 26
https://inanna.beauty/en,Inanna is a beauty salon driven to deliver and foster a memorable and highly exceptional client experience.,"['photographic', 'typographic', 'WebGL']",wellbeing,8.18,Website Of The Day 2022 May 28
https://shiftlink.tech/en,"SHIFT LINK creates interfaces for the real and virtual, connecting various equipment, devices, people and services.","['scroll', 'VR', 'WebGL']",services,8.06,Website Of The Day 2022 May 21
https://garou-creators.com/,"Garou Inc. is a Tokyo-based creator office. It manages models, talents, and creators, as well as video production, editing.","['animated', 'scroll', 'WebGL']",agency,6.93,Special Kudos 2022 May 17
https://www.pola.co.jp/wecaremore/mothersday/,This website was created as a web version of the POLA's newspaper ad 'Thank you to all mothers' on Mother's Day in Japan.,"['animated', 'scroll', 'WebGL']",other,8.58,Website Of The Day 2022 May 18
https://zerotredici.studio,We are a digital and creative studio based in Italy.,"['animated', 'SVG', 'WebGL']",agency,6.78,Special Kudos 2022 May 14
https://yetimotion.com,The all new 'Yeti Pictures'' website aims to reflect the quality of the company and its specialization in motion design.,"['animated', 'fullscreen', 'WebGL']",agency,8.92,Website Of The Day 2022 May 17
https://david-hckh.com/,"Portfolio website of David Heckhoff, a creative developer living in Germany","['animated', 'parallax', 'WebGL']",web design/dev,8.30,Website Of The Day 2022 May 16
http://burocratik.com/,"We are a leading digital branding agency that believes good work has a positive impact on your business. Blah, blah, blah.","['grid', 'typographic', 'WebGL']",agency,8.21,Website Of The Day 2022 May 15
https://demophorius.com/,Demophorius Healthcare is a British Company that operates in the field of manufacturing high-quality medical products since 1996.,"['colorful', 'responsive', 'WebGL']",products,8.07,Website Of The Day 2022 May 9
https://2021.refokus.com/,"Refokus year in review 2021. Meet the great people and brands behind Refokus' growth and award-winning projects!
","['animated', 'one page', 'WebGL']",agency,8.48,Website Of The Day 2022 May 3
https://cydstumpel.nl/,"The work of independent Creative Developer Cyd Stumpel from Amsterdam, The Netherlands.","['animated', 'scroll', 'WebGL']",web design/dev,8.21,Website Of The Day 2022 May 2
https://eringwesley.com,Site for Erin G. Wesley — Los Angeles based cinematographer,"['photographic', 'typographic', 'WebGL']",art,8.03,Website Of The Day 2022 Apr 29
http://sharafrashidov.life/,"Interactive Museum of Sharaf Rashidov, statesman and writer from Uzbekistan.","['animated', 'responsive', 'WebGL']",other,8.38,Website Of The Day 2022 Apr 28
https://www.mycagespace.com/,The Cage-assaince is an AR exhibit that lets users explore Nick Cage inspired art as well as experience an acid trip.,"['animated', 'colorful', 'WebGL']",entertainment,8.62,Website Of The Day 2022 May 7
https://www.kirschberg.co.nz/,Personal portfolio of designer David Kirschberg,"['animated', 'typographic', 'WebGL']",web design/dev,8.82,Website Of The Day 2022 Apr 27
https://snd.dev/,Website offering UI sound assets under a free license. Also provides a JavaScript library for easy implementation for developers.,"['animated', 'video/sound', 'WebGL']",web design/dev,7.83,Special Kudos 2022 Apr 24
https://privateisland.tv/,Artisanal dream weaving storytellers - a creative video team from London.,"['animated', 'scroll', 'WebGL']",agency,8.55,Website Of The Day 2022 Apr 22
https://www.twingate.com,Twingate is a remote access tool designed to replace legacy VPNs.,"['animated', 'SVG', 'WebGL']",services,7.65,Special Kudos 2022 Apr 19
https://blirvarldenbattre.se/,An experience for young people to learn about the state of the world by the United Nations Development Programme in Sweden.,"['animated', 'colorful', 'WebGL']",education,7.78,Special Kudos 2022 Apr 17
https://egonlab.com/,"EGONLAB collaborated with Crocs to create a complete Digital experience containing a website, a collection of NFTs, social content","['animated', 'eCommerce', 'WebGL']",fashion,8.28,Website Of The Day 2022 Apr 20
https://www.silverstream-tech.com/,Air lubrication system for the shipping industry. Harnessing air and the oceans to deliver proven 5-10% net fuel and emissions savings.,"['jQuery', 'parallax', 'WebGL']",products,7.05,Special Kudos 2022 Apr 13
https://www.zendetta.com/,"An immersive, interactive WebGL experience illustrating Karam Alhamad's story of survival and revolution in the Syrian conflict.","['illustrated', 'video/sound', 'WebGL']",art,8.82,Website Of The Day 2022 Apr 18 / WOTM Apr
https://www.truestaging.co.uk/,Set builders for live events & luxury retail experiences?.,"['animated', 'typographic', 'WebGL']",fashion,8.85,Website Of The Day 2022 Apr 15
https://agence-belle-epoque.fr,"Agency portfolio focus in minimal design, 3D animation and typography","['minimal', 'typographic', 'WebGL']",agency,8.48,Website Of The Day 2022 Apr 14
https://www.youssoupha.shop/fr-fr/neptune-terminus,A timeless and entertaining moment discovering the tracklisting and featurings of the French hip-hop artist Youssoupha new album.,"['video/sound', 'WebGL']",entertainment,8.09,Website Of The Day 2022 Apr 10
https://www.kabu-kitamura.com/,KITAMURA MAKURA is a pillow manufacturer established in 1923. See our thoughts on the next 100 years.,"['responsive', 'scroll', 'WebGL']",products,8.45,Website Of The Day 2022 Apr 11
https://wekadoo.at/,Digital Worlds made in Austria - Agency Portfolio page based on WP using WebGL on Home Banner plus couple of animations.,"['animated', 'responsive', 'WebGL']",agency,7.04,Special Kudos 2022 Apr 4
http://nofun.io,Personal portfolio website of Jimmy Simmons (No Fun Studio).,"['jQuery', 'liquid', 'WebGL']",web design/dev,7.12,Special Kudos 2022 Apr 4
https://fgcsic.es/en/,"Development/Ux/Ui design. We renewed their website,creating a modern and unexpected design, highly dynamic and impressive graphics.","['animated', 'colorful', 'WebGL']",other,7.25,Special Kudos 2022 Apr 3
https://contra.com/,"The Independent-first community & commission-free hiring platform, launched a new WebGL landing page featuring a toggle experience","['one page', 'responsive', 'WebGL']",community,7.58,Special Kudos 2022 Apr 3
https://guiltydiner.gucci.com/,"An interactive Diner to find your Guilty fragrance. Play pinball and watch the campaign video in the 360 AR, virtual room. ","['responsive', 'WebGL']",entertainment,8.11,Website Of The Day 2022 Apr 3
https://www.eddy-naboulet.dev,A simple freelance developer portfolio made with gatsby prismic & three.js,"['minimal', 'typographic', 'WebGL']",web design/dev,7.72,Special Kudos 2022 Mar 29
https://www.lathamdigitalshowroom.co.uk,"Latham's Digital Showroom is an interactive material library and visualisation tool for architects, designers and fabricators.","['animated', 'grid', 'WebGL']",products,6.78,Special Kudos 2022 Mar 29
https://www.exgalleria.com,"Exgalleria is a location in Catania for events such as parties, hubs and meetings. We have created a website to present it.","['parallax', 'scroll', 'WebGL']",other,7.98,Website Of The Day 2022 Apr 17
https://www.projetscms.hesam.eu/,"Innovation Training Center that trains degree-holding students in interdisciplinarity, creativity, innovation and transformation to meet contemporary and societal challenges.","['animated', 'parallax', 'WebGL']",education,7.25,Special Kudos 2022 Mar 24
https://uplinq.non-linear.studio/,Uplinq automates your bookkeeping so you can focus on what's important - running your business.,"['animated', 'typographic', 'WebGL']",services,8.09,Website Of The Day 2022 Mar 29
https://takamatsu.co.jp/,The website of Shin Takamatsu Architect and Associates.,"['animated', 'photographic', 'WebGL']",other,8.37,Website Of The Day 2022 Mar 25
https://metamilfs.io/,"MetaMilfs is a collection of 7,777 hand-drawn NFTs on the Ethereum blockchain. The project is led by Anri, the female creator.","['animated', 'one page', 'WebGL']",art,7.27,Special Kudos 2022 Mar 23
https://jesse-zhou.com/,"Portfolio of Jesse Zhou, Management Consultant out of Toronto. Technology, AI and design enthusiast.","['animated', 'responsive', 'WebGL']",web design/dev,7.80,Special Kudos 2022 Mar 22
https://www.graphcommerce.org/,GraphCommerce® is an open source front-end framework used for building Magento 2 PWA storefronts in React and Next.js.,"['animated', 'material design', 'WebGL']",web design/dev,6.82,Special Kudos 2022 Mar 16
https://bepatrickdavid.com/,Portfolio of an Italian Front-End Developer and UX/UI Designer.,"['minimal', 'one page', 'WebGL']",web design/dev,8.10,Website Of The Day 2022 Mar 18
https://www.brotherearth.com/e/,"Website introduces the Brother Group's SDG initiatives. We designed an character to create a website with a sense of familiarity.
","['animated', 'illustrated', 'WebGL']",agency,7.67,Special Kudos 2022 Mar 12
https://unboring.picsart.com/,"Picsart traveled to Boring, Oregon to help three businesses make their social content, packaging, and logos a little more Unboring.","['one page', 'scroll', 'WebGL']",app,8.03,Website Of The Day 2022 Mar 19
https://led-elektronika.hr/en/,"LED Elektronika is one of the leading Croatian companies in design, production, installation and maintenance of road electronics.","['animated', 'minimal', 'WebGL']",products,7.39,Special Kudos 2022 Mar 9
https://www.mosaic.tech/strategic-finance/,Mosaic is the first Strategic Finance Platform.,"['animated', 'fullscreen', 'WebGL']",app,7.76,Special Kudos 2022 Mar 5
https://studionft.com/,Studio NFT guide you through the process of understanding exactly what you can do with NFT technology.,"['one page', 'scroll', 'WebGL']",services,7.69,Special Kudos 2022 Mar 2
https://neondoorlit.com/,"Neon Door is the first truly immersive literary exhibit.
","['animated', 'colorful', 'WebGL']",entertainment,8.51,Website Of The Day 2022 Mar 11
https://pickntwist.gucci.com/,The interactive web-based game is an extension of GUCCI Vault. To unlock each level users need to match all 3D geometric shapes.,"['animated', 'colorful', 'WebGL']",fashion,8.25,Website Of The Day 2022 Mar 8
https://altsdigital.com/,"We power forward-thinking companies, connecting them with high-intent users.","['animated', 'scroll', 'WebGL']",agency,8.20,Website Of The Day 2022 Mar 10
https://syfy-eternity.com/,Will you be the greatest science-fiction fan of all time ?,"['fullscreen', 'video/sound', 'WebGL']",entertainment,7.71,Special Kudos 2022 Feb 27
https://microwaver59.com,Are you hungry for the future? Insert a coin and wave away inside this hyper-interactive food machine.,"['animated', 'video/sound', 'WebGL']",other,8.57,Website Of The Day 2022 Mar 2
https://www.thoughtlab.com/,"ThoughtLab is a digital agency focused on design & marketing, with a mission to elevate your brand.","['animated', 'typographic', 'WebGL']",agency,8.12,Website Of The Day 2022 Mar 6
https://garden-eight.com/,Garden Eight is a digital design studio based in Tokyo and Copenhagen.,"['animated', 'responsive', 'WebGL']",web design/dev,8.62,Website Of The Day 2022 Mar 1 / WOTM Mar
https://therace.montblanclegend.com,Drive hard on a futuristic racetrack and make the best score. Follow the line to trigger the boost!,"['colorful', 'WebGL']",entertainment,9.06,Website Of The Day 2022 Feb 24 / WOTM Feb
https://filippobello.com/,"Digital 3D Artist, Motion Designer and Director ","['flat design', 'typographic', 'WebGL']",other,8.74,Website Of The Day 2022 Feb 23
https://madskullz.io,Madskullz live in their own world: A reality where life is peaceful and where neighbors are friendly. ??,"['fullscreen', 'parallax', 'WebGL']",art,7.23,Special Kudos 2022 Feb 21
https://resume.enricmor.eu,I made my resume using Three.js and Blender. It covers my previous work and interests.,"['responsive', 'scroll', 'WebGL']",web design/dev,7.30,Special Kudos 2022 Feb 16
https://365ayearof.cartier.com/,'365 A Year of Cartier' is an infinite scroll Web GL immersive experience that invites the user to have a look back on the imagery.,"['fullscreen', 'scroll', 'WebGL']",fashion,7.69,Special Kudos 2022 Feb 13
https://found.byspotify.com/,Spotify's Made to Be Found microsite uses expressive animation to introduce artists to how fans discover their music on Spotify.,"['animated', 'colorful', 'WebGL']",entertainment,8.34,Website Of The Day 2022 Feb 12
https://silviasguotti.design/,"Silvia Sguotti Portfolio. A creative journey 2012 - 2022
","['animated', 'scroll', 'WebGL']",graphic design,8.44,Website Of The Day 2022 Feb 11
https://36days-21.reflektor.digital/,An experimental site made by the Reflektor team that unites different forms of design and code.,"['animated', 'typographic', 'WebGL']",web design/dev,7.91,Special Kudos 2022 Feb 8
https://ml.solutions/,"MLS sought out Milkinside to help visualize their sophistication, customization and responsiveness. 
","['animated', 'fullscreen', 'WebGL']",graphic design,7.55,Special Kudos 2022 Feb 6
https://emcell.com/,"EmCell — trailblazers in stem cell research and therapy. The clinic is located in Kyiv, Ukraine.","['animated', 'parallax', 'WebGL']",services,8.00,Website Of The Day 2022 Feb 18
https://moonfall.oblio.io/,"In this AR experience, see a side of the moon that's never before been explored. Click around, find content, but always watch out ",['WebGL'],entertainment,7.60,Special Kudos 2022 Feb 1
https://marcoambrosi.salon,A website dedicated to the world of extension and hair color. Marco Ambrosi is an Italian hair stylist.,"['parallax', 'scroll', 'WebGL']",fashion,7.08,Special Kudos 2022 Feb 1
https://www.edacentresud.com/,French Law School 2.0,"['animated', 'scroll', 'WebGL']",education,7.53,Special Kudos 2022 Jan 31
